Year,Month,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,WeatherEvent
2015,Feb,4,6,1,-4,-2,-6,-12,63,56,49,1027,1021,1013,16,15,11,21,7,31,0,
2015,Feb,5,6,-2,-10,-3,-12,-21,69,50,31,1023,1016,1010,16,16,14,32,14,48,0,
2015,Feb,6,-3,-7,-11,-14,-18,-19,53,43,33,1025,1022,1019,16,16,16,27,12,42,0,
2015,Feb,7,4,1,-4,-3,-8,-13,75,61,46,1021,1019,1015,16,12,1,19,6,29,0.51,Snow
2015,Feb,8,3,1,-2,-1,-2,-5,89,74,59,1015,1013,1011,14,9,3,29,14,42,0,
2015,Feb,9,-2,-3,-4,-5,-7,-8,81,75,68,1016,1015,1014,16,15,8,32,18,47,2.29,
2015,Feb,10,4,1,-3,-6,-7,-8,69,59,48,1019,1017,1016,16,15,5,29,17,43,0.25,Snow
2015,Feb,11,1,-2,-6,-9,-12,-13,65,50,35,1019,1016,1013,16,16,16,29,10,42,0,
2015,Feb,12,4,-2,-9,-3,-7,-20,69,55,41,1013,1009,1006,16,12,2,35,12,63,T,Snow
2015,Feb,13,-6,-9,-13,-21,-22,-23,50,41,31,1022,1019,1014,16,16,16,35,15,60,0,
2015,Feb,14,0,-4,-9,-6,-9,-21,75,54,33,1020,1005,997,16,10,1,23,9,37,0.51,Snow
2015,Feb,15,-4,-9,-16,-7,-18,-25,81,58,34,1020,1007,997,16,14,4,37,24,68,T,Snow
2015,Feb,16,-6,-11,-16,-21,-24,-25,51,38,25,1023,1021,1019,16,16,16,34,11,58,0,
2015,Feb,17,-3,-6,-10,-11,-13,-21,80,57,34,1017,1013,1011,16,8,1,19,8,26,3.56,Snow
2015,Feb,18,1,-3,-7,-6,-10,-13,67,55,43,1013,1009,1006,16,13,2,24,7,34,T,Snow
2015,Feb,19,-3,-8,-13,-12,-19,-25,55,40,25,1016,1009,1006,16,16,16,32,18,50,0,
2015,Feb,20,-7,-12,-17,-21,-23,-27,44,39,33,1032,1024,1017,16,16,16,35,17,58,0,
2015,Feb,21,0,-5,-11,-2,-9,-22,85,59,33,1033,1027,1021,16,7,0,23,7,37,15.49,"Fog , Rain , Snow"
2015,Feb,22,6,3,0,-1,-2,-4,89,71,53,1023,1021,1020,16,8,2,19,5,27,2.54,"Rain , Snow"
2015,Feb,23,3,-5,-13,-4,-17,-24,64,45,25,1030,1026,1022,16,16,16,27,18,47,0,
2015,Feb,24,-4,-10,-16,-11,-19,-24,60,47,34,1029,1022,1010,16,16,16,23,9,37,0,
2015,Feb,25,3,-2,-7,-10,-12,-16,65,49,32,1015,1011,1007,16,16,16,24,10,39,0,
2015,Feb,26,0,-3,-6,-9,-13,-17,63,46,29,1021,1016,1013,16,15,5,24,11,32,0,
2015,Feb,27,-1,-4,-8,-14,-16,-19,54,41,28,1036,1029,1021,16,16,16,21,10,32,0,
2015,Feb,28,-2,-6,-11,-16,-19,-21,51,40,29,1044,1041,1037,16,16,16,19,6,29,0,
2015,Mar,1,-1,-2,-4,-5,-9,-18,84,56,28,1040,1031,1021,16,7,0,24,4,32,13.21,"Fog , Snow"
2015,Mar,2,4,1,-3,-4,-8,-13,78,55,32,1029,1021,1016,16,13,8,29,13,55,0,
2015,Mar,3,3,-1,-6,0,-7,-14,85,62,39,1031,1023,1010,16,9,0,23,8,39,17.02,"Rain , Snow"
2015,Mar,4,7,4,2,4,2,-1,92,81,70,1013,1011,1007,14,8,3,24,10,40,6.35,Rain
2015,Mar,5,4,-1,-7,2,-5,-16,100,75,49,1029,1020,1012,11,3,0,23,9,32,19.3,"Fog , Rain , Snow"
2015,Mar,6,-3,-7,-11,-13,-16,-19,61,48,34,1034,1031,1027,16,15,13,23,10,32,0,
2015,Mar,7,3,-2,-8,-7,-12,-16,56,47,38,1027,1022,1017,16,16,14,26,8,39,0,
2015,Mar,8,9,6,3,-2,-6,-8,57,44,31,1021,1018,1016,16,16,13,32,8,48,0,
2015,Mar,9,12,8,4,-1,-4,-7,53,41,28,1024,1021,1020,16,16,14,26,8,40,0.25,Rain
2015,Mar,10,12,8,4,6,2,-4,92,67,42,1026,1022,1015,16,9,1,19,6,27,11.68,Rain
2015,Mar,11,15,11,7,7,4,-8,93,61,29,1019,1015,1013,16,11,2,23,11,35,0.25,Rain
2015,Mar,12,8,6,2,-6,-14,-21,43,27,11,1036,1029,1020,16,16,16,32,13,53,0,
2015,Mar,13,6,3,-1,-3,-13,-19,59,38,17,1038,1034,1028,16,16,16,21,10,31,0,
2015,Mar,14,11,8,4,9,5,-3,93,73,53,1027,1016,1006,16,9,2,24,9,35,20.57,Rain
2015,Mar,15,7,4,2,5,-2,-6,89,67,45,1015,1009,1006,16,16,13,37,18,66,0,
2015,Mar,16,11,7,2,-1,-4,-6,59,49,38,1017,1013,1009,16,16,16,21,6,32,0,
2015,Mar,17,14,8,1,6,-3,-14,71,49,27,1013,1005,1001,16,15,11,39,16,69,0.51,Rain
2015,Mar,18,4,1,-2,-11,-13,-14,43,35,27,1022,1017,1014,16,16,16,32,15,56,0,
2015,Mar,19,6,2,-2,-12,-16,-18,46,32,17,1027,1025,1023,16,16,16,23,9,35,0,
2015,Mar,20,3,1,-2,-2,-7,-17,92,58,23,1028,1024,1020,16,7,0,27,13,35,10.16,"Fog , Snow"
2015,Mar,21,8,3,-2,2,-2,-4,92,75,58,1021,1017,1012,16,8,3,26,9,43,T,
2015,Mar,22,6,2,-2,-2,-11,-16,57,41,25,1022,1017,1013,16,16,16,29,12,48,0,
2015,Mar,23,3,-1,-5,-14,-16,-19,50,35,19,1024,1023,1022,16,16,16,26,11,43,0,
2015,Mar,24,7,2,-3,-8,-13,-16,42,33,24,1029,1027,1025,16,16,16,21,6,27,0,
2015,Mar,25,9,6,1,4,-3,-11,89,57,25,1030,1027,1021,16,14,5,21,7,35,1.27,Rain
2015,Mar,26,17,11,6,14,8,3,93,88,82,1021,1010,1002,16,7,2,23,5,37,8.13,Rain
2015,Mar,27,8,6,4,5,1,-4,89,69,49,1009,1007,1005,16,15,8,19,7,29,6.86,Rain
2015,Mar,28,4,1,-3,-4,-7,-10,68,56,44,1020,1011,1008,16,15,3,24,12,37,T,Snow
2015,Mar,29,8,2,-4,-8,-14,-18,63,40,16,1025,1022,1020,16,16,13,23,10,35,0,
2015,Mar,30,12,7,2,0,-5,-12,70,50,30,1020,1012,1008,16,14,4,39,13,71,T,Snow
2015,Mar,31,8,5,2,2,-1,-6,92,65,37,1012,1010,1008,16,14,6,21,9,32,4.32,Rain
2015,Apr,1,11,6,0,-1,-8,-13,82,52,22,1023,1017,1010,16,16,16,24,8,37,0,
2015,Apr,2,19,12,5,1,-4,-13,41,32,22,1025,1020,1013,16,16,16,32,10,50,0,
2015,Apr,3,18,17,15,13,10,2,84,62,39,1012,1008,1003,16,13,6,26,11,40,1.02,Rain
2015,Apr,4,16,11,6,13,1,-10,87,56,24,1021,1008,998,16,14,8,39,16,66,0.25,Rain
2015,Apr,5,16,11,6,1,-4,-9,60,43,25,1025,1021,1019,16,16,16,29,8,48,0,
2015,Apr,6,17,12,6,6,2,1,76,56,36,1027,1024,1020,16,16,14,19,7,29,0,
2015,Apr,7,17,11,6,8,5,4,89,66,43,1027,1024,1020,16,13,4,27,11,40,3.81,Rain
2015,Apr,8,7,5,3,4,0,-4,86,66,45,1029,1026,1024,16,15,8,35,18,52,0,
2015,Apr,9,6,4,3,3,2,0,92,81,70,1028,1026,1023,16,14,5,29,14,40,0,
2015,Apr,10,13,9,4,10,6,3,96,90,83,1023,1014,1008,16,7,3,23,7,35,4.32,Rain
2015,Apr,11,14,11,7,7,-1,-4,66,48,30,1023,1015,1010,16,16,16,27,14,45,0,
2015,Apr,12,19,13,6,3,-2,-5,59,39,19,1027,1025,1024,16,16,16,21,5,34,0,
2015,Apr,13,20,15,10,7,3,-1,55,43,30,1028,1025,1021,16,16,16,24,7,39,0,
2015,Apr,14,18,16,13,11,5,-3,75,50,24,1022,1020,1018,16,16,16,21,6,35,0.25,
2015,Apr,15,22,17,11,1,-6,-10,41,27,12,1028,1022,1020,16,16,16,34,10,56,0,
2015,Apr,16,18,14,11,6,-4,-8,61,39,17,1032,1029,1025,16,16,16,26,10,34,0,
2015,Apr,17,22,17,13,12,11,6,83,68,53,1024,1017,1012,16,15,8,24,8,40,2.03,Rain
2015,Apr,18,27,21,15,8,4,-4,56,38,20,1017,1014,1011,16,16,16,24,7,40,0,
2015,Apr,19,18,13,9,2,-2,-7,61,41,21,1025,1023,1019,16,16,16,24,14,35,0,
2015,Apr,20,14,11,8,13,10,3,100,83,66,1021,1008,1002,16,5,1,26,12,43,34.8,"Fog , Rain"
2015,Apr,21,18,15,11,12,7,-4,100,63,25,1008,1004,1001,16,10,3,26,10,39,5.08,Rain
2015,Apr,22,21,15,9,8,2,-2,67,49,31,1009,1005,1000,16,15,6,32,10,53,1.27,Rain
2015,Apr,23,11,8,5,0,-4,-8,62,47,32,1010,1007,1005,16,16,16,34,15,53,0,
2015,Apr,24,11,8,4,-7,-8,-9,44,35,26,1013,1011,1010,16,16,16,27,14,53,0,
2015,Apr,25,17,10,3,1,-5,-7,52,36,20,1013,1009,1005,16,16,16,23,9,35,0,
2015,Apr,26,18,13,8,-2,-3,-4,46,36,25,1006,1005,1004,16,16,16,21,8,34,0,
2015,Apr,27,17,13,9,1,-1,-2,50,40,29,1007,1005,1003,16,16,16,26,9,45,0,
2015,Apr,28,22,16,10,3,2,-1,61,43,24,1009,1007,1006,16,16,16,27,13,42,0,
2015,Apr,29,26,18,10,6,3,0,68,44,20,1008,1006,1003,16,16,16,27,9,37,0,
2015,Apr,30,19,14,9,5,3,2,71,53,34,1013,1009,1007,16,16,16,24,13,34,0,
2015,May,1,17,13,9,4,4,3,71,59,46,1015,1014,1013,16,16,16,23,8,29,0,
2015,May,2,23,16,9,6,4,2,80,56,31,1017,1015,1014,16,16,4,24,5,35,0,
2015,May,3,27,19,11,7,3,1,59,41,22,1021,1019,1017,16,16,16,16,4,29,0,
2015,May,4,29,22,14,9,7,4,72,47,22,1023,1021,1020,16,15,11,24,9,37,0,
2015,May,5,29,24,19,12,10,7,53,44,34,1023,1022,1021,16,16,16,21,6,34,0,
2015,May,6,23,19,15,11,5,2,53,41,28,1026,1024,1022,16,16,16,23,8,37,T,
2015,May,7,27,20,13,11,7,4,80,54,27,1024,1022,1020,16,16,11,16,4,27,0,
2015,May,8,28,21,13,13,11,7,86,62,38,1023,1021,1020,16,10,3,21,5,34,0,
2015,May,9,21,18,14,14,13,11,90,77,63,1028,1025,1023,14,9,5,14,7,21,0,
2015,May,10,28,22,16,18,16,14,90,71,51,1025,1023,1020,16,12,4,21,6,37,0,
2015,May,11,29,25,21,19,18,17,84,70,55,1021,1019,1014,16,13,10,21,6,40,T,Rain
2015,May,12,30,24,18,18,15,6,87,58,28,1015,1011,1007,16,14,6,24,9,45,0,
2015,May,13,21,17,12,6,3,1,51,43,35,1025,1019,1013,16,16,16,24,12,42,0,
2015,May,14,23,17,10,3,1,-4,56,37,17,1030,1027,1025,16,16,16,21,6,32,0,
2015,May,15,24,18,13,6,4,2,59,45,31,1027,1025,1023,16,16,14,21,5,35,0,
2015,May,16,24,19,14,18,14,5,87,67,46,1024,1022,1019,16,11,3,16,3,26,7.62,Rain
2015,May,17,28,23,18,19,18,17,93,72,51,1022,1021,1018,16,8,2,11,3,18,0.51,Rain
2015,May,18,24,20,16,18,14,11,90,77,63,1024,1021,1019,16,10,3,23,7,29,0,
2015,May,19,27,21,15,18,14,12,87,72,57,1019,1013,1008,16,8,2,23,4,42,T,Rain
2015,May,20,19,16,12,9,3,1,57,47,36,1016,1013,1011,16,16,16,23,11,43,0,
2015,May,21,17,14,11,8,3,1,72,54,36,1017,1014,1012,16,16,16,19,4,26,0,
2015,May,22,23,18,13,8,4,-1,72,51,29,1021,1014,1011,16,16,16,29,10,47,0,
2015,May,23,21,16,9,5,-2,-6,55,38,20,1030,1027,1022,16,16,16,24,7,40,0,
2015,May,24,27,21,13,10,6,2,55,38,21,1028,1026,1024,16,16,16,16,6,29,0,
2015,May,25,29,24,18,14,13,10,67,52,37,1025,1023,1021,16,16,16,21,8,34,0,
2015,May,26,31,26,19,16,14,11,68,54,40,1023,1022,1020,16,16,16,19,8,32,0,
2015,May,27,29,26,21,20,18,16,84,70,55,1023,1021,1018,16,14,10,24,8,37,2.03,Rain
2015,May,28,29,26,21,20,18,12,90,62,34,1024,1021,1019,16,13,6,19,7,32,0,
2015,May,29,29,24,18,16,13,11,76,57,37,1026,1025,1023,16,16,14,19,7,27,0,
2015,May,30,29,24,19,18,17,16,84,68,51,1024,1021,1017,16,16,14,23,9,40,0,
2015,May,31,31,22,14,22,18,13,97,74,51,1020,1018,1016,16,10,0,32,9,45,37.08,"Fog , Rain"
2015,Jun,1,14,13,11,13,12,9,93,90,86,1021,1020,1019,16,7,2,26,17,47,18.29,Rain
2015,Jun,2,13,12,10,11,9,8,93,88,83,1023,1021,1019,16,10,2,23,10,31,9.4,Rain
2015,Jun,3,21,16,11,11,9,7,93,67,40,1025,1023,1022,16,16,8,16,7,26,0,
2015,Jun,4,18,16,12,10,9,8,77,69,60,1026,1024,1023,16,16,16,19,8,26,0,
2015,Jun,5,21,17,13,15,12,8,93,80,66,1023,1019,1013,16,10,1,14,5,23,3.3,Rain
2015,Jun,6,24,20,16,17,12,-1,97,60,22,1019,1013,1011,16,10,1,14,7,35,4.83,Rain
2015,Jun,7,23,18,13,9,6,-1,55,44,32,1023,1021,1019,16,16,16,19,6,37,0,
2015,Jun,8,26,22,17,18,14,10,72,63,54,1020,1013,1008,16,16,11,24,10,43,1.52,Rain
2015,Jun,9,28,24,20,20,17,12,90,65,39,1009,1006,1003,16,14,11,24,8,40,0.25,Rain
2015,Jun,10,28,23,18,14,13,12,68,53,37,1012,1011,1009,16,16,14,21,5,31,0,
2015,Jun,11,32,27,22,19,18,14,68,58,47,1013,1012,1011,16,11,10,23,7,31,0,
2015,Jun,12,31,27,23,22,18,13,65,54,43,1015,1013,1010,16,14,8,21,7,37,0,
2015,Jun,13,30,26,22,21,15,8,65,48,30,1016,1013,1009,16,16,16,23,9,35,0,
2015,Jun,14,31,25,19,18,15,13,93,64,34,1019,1017,1016,16,14,4,16,4,29,9.14,Rain
2015,Jun,15,28,23,18,22,19,16,97,83,69,1018,1015,1013,16,5,1,27,7,40,14.48,Rain
2015,Jun,16,26,22,18,22,19,16,87,74,60,1015,1012,1009,16,8,1,13,4,21,6.86,Rain
2015,Jun,17,28,23,19,16,14,13,78,60,42,1022,1019,1014,16,15,3,19,6,27,T,Rain
2015,Jun,18,22,20,18,16,14,12,81,74,66,1021,1018,1014,16,16,13,13,6,24,0,
2015,Jun,19,31,26,20,19,17,14,84,66,47,1016,1013,1012,16,15,11,16,6,26,0,
2015,Jun,20,24,21,18,19,15,10,90,70,49,1020,1017,1013,16,11,4,24,9,35,T,Rain
2015,Jun,21,31,27,22,22,21,19,93,72,50,1011,1008,1006,16,8,1,26,7,45,16.26,Rain
2015,Jun,22,31,26,21,21,16,13,87,62,37,1015,1014,1010,16,16,14,21,8,31,0,
2015,Jun,23,32,28,24,23,20,15,79,66,52,1014,1011,1007,16,14,13,26,9,43,0.51,
2015,Jun,24,29,24,20,16,12,9,63,50,36,1017,1015,1012,16,16,16,21,7,31,0,
2015,Jun,25,28,23,18,16,11,8,64,49,33,1019,1016,1015,16,16,16,21,5,35,0,
2015,Jun,26,27,24,21,16,14,12,73,58,42,1019,1015,1013,16,16,16,26,7,34,0,
2015,Jun,27,22,18,14,16,13,9,97,72,47,1020,1016,1011,16,10,3,26,12,39,28.45,Rain
2015,Jun,28,23,20,17,18,16,14,93,77,61,1011,1006,1004,16,9,3,29,9,40,7.37,Rain
2015,Jun,29,24,21,17,14,13,12,72,59,46,1014,1012,1007,16,16,16,19,8,32,0,
2015,Jun,30,28,24,20,20,16,13,70,56,42,1015,1013,1010,16,16,16,23,6,40,0,
2015,Jul,1,28,24,21,21,18,13,90,68,45,1011,1009,1007,16,10,0,23,7,50,9.91,"Fog , Rain"
2015,Jul,2,27,24,21,16,14,13,68,58,48,1013,1012,1011,16,16,13,13,2,19,0,
2015,Jul,3,28,23,19,16,12,9,68,52,35,1015,1014,1012,16,16,14,14,5,21,0,
2015,Jul,4,24,22,21,16,14,11,73,60,46,1016,1014,1014,16,16,13,14,5,23,T,Rain
2015,Jul,5,28,24,20,18,16,14,73,60,46,1021,1019,1017,16,15,11,11,2,19,0,
2015,Jul,6,28,26,22,20,18,17,84,68,51,1022,1020,1019,16,14,8,19,5,29,0,
2015,Jul,7,31,28,24,24,22,19,91,76,61,1020,1016,1014,16,12,1,16,8,37,3.05,"Fog , Rain"
2015,Jul,8,31,28,25,22,21,20,82,72,61,1014,1014,1013,16,12,8,21,5,35,T,
2015,Jul,9,26,23,20,21,18,14,90,72,54,1017,1013,1009,16,9,2,19,7,29,7.62,Rain
2015,Jul,10,29,26,22,22,17,12,93,65,37,1016,1013,1009,16,14,3,19,7,34,0,
2015,Jul,11,31,26,21,16,13,10,61,45,28,1019,1018,1016,16,16,14,16,4,24,0,
2015,Jul,12,32,27,22,16,16,14,64,50,36,1018,1016,1014,16,16,14,11,3,19,0,
2015,Jul,13,31,27,23,18,16,13,64,53,42,1014,1012,1009,16,15,13,16,4,29,0,
2015,Jul,14,28,26,23,23,21,16,87,74,60,1009,1004,1001,16,12,0,13,4,26,10.67,"Fog , Rain"
2015,Jul,15,27,25,22,22,21,11,87,67,46,1012,1004,1001,16,9,1,21,7,35,3.05,"Fog , Rain"
2015,Jul,16,27,22,18,14,9,7,61,46,30,1019,1016,1012,16,16,16,24,9,37,0,
2015,Jul,17,27,23,19,16,15,13,73,62,50,1020,1018,1017,16,16,14,19,6,34,0,
2015,Jul,18,29,26,22,22,20,16,79,72,64,1016,1014,1011,16,14,1,16,7,31,8.13,"Fog , Rain"
2015,Jul,19,34,30,26,23,21,20,74,62,49,1012,1009,1007,16,15,13,23,5,35,0,
2015,Jul,20,34,31,28,23,20,17,70,57,43,1007,1006,1004,16,15,11,19,7,31,0,
2015,Jul,21,32,28,23,19,18,16,64,54,43,1005,1004,1001,16,15,13,16,4,31,T,
2015,Jul,22,29,25,21,15,11,8,58,44,29,1012,1008,1005,16,16,16,23,9,37,0,
2015,Jul,23,30,25,20,11,9,8,55,42,28,1014,1013,1012,16,16,16,21,6,31,0,
2015,Jul,24,31,26,21,12,10,8,53,39,25,1014,1013,1012,16,16,16,16,3,24,0,
2015,Jul,25,31,26,21,18,13,11,69,49,29,1016,1015,1014,16,16,16,16,5,31,0,
2015,Jul,26,32,28,23,18,16,14,61,52,43,1016,1015,1013,16,16,14,19,7,35,T,
2015,Jul,27,30,26,22,20,19,16,90,72,54,1017,1016,1015,16,14,3,32,5,35,9.14,Rain
2015,Jul,28,35,29,24,21,18,15,82,57,31,1016,1015,1014,16,15,10,14,4,19,0,
2015,Jul,29,36,31,26,22,19,16,69,51,33,1015,1014,1013,16,15,13,16,6,27,0,
2015,Jul,30,31,28,24,25,23,21,85,75,65,1014,1011,1009,16,7,0,19,7,35,49.53,"Fog , Rain"
2015,Jul,31,32,27,22,22,15,10,87,58,29,1012,1010,1009,16,15,6,19,5,29,0,
2015,Aug,1,32,28,24,17,14,12,60,46,31,1011,1009,1008,16,16,16,23,7,35,0,
2015,Aug,2,32,27,22,16,14,11,66,48,29,1013,1012,1011,16,16,16,19,3,27,0,
2015,Aug,3,32,28,24,17,16,13,60,49,38,1011,1010,1008,16,16,16,19,8,34,0,
2015,Aug,4,32,26,21,20,16,11,90,61,31,1013,1011,1009,16,13,1,37,9,58,10.92,"Fog , Rain"
2015,Aug,5,31,27,22,15,13,11,61,47,32,1014,1012,1011,16,16,16,19,5,34,0,
2015,Aug,6,28,24,19,12,11,10,59,47,34,1015,1014,1012,16,16,16,14,4,23,0,
2015,Aug,7,29,25,21,13,12,11,61,48,34,1013,1013,1012,16,16,16,21,9,29,0,
2015,Aug,8,28,24,20,15,13,11,73,58,42,1016,1015,1013,16,16,16,19,6,24,0,
2015,Aug,9,29,25,20,17,14,12,73,54,34,1017,1016,1015,16,16,16,16,6,27,0,
2015,Aug,10,29,25,21,18,16,12,73,57,40,1019,1017,1015,16,16,16,21,7,32,0,
2015,Aug,11,27,24,22,22,19,17,93,79,64,1015,1010,1007,16,10,1,19,7,34,29.72,Rain
2015,Aug,12,29,26,22,19,14,12,74,56,37,1014,1011,1009,16,16,16,19,7,31,0,
2015,Aug,13,28,24,19,14,11,8,63,47,30,1020,1017,1014,16,16,16,16,5,24,0,
2015,Aug,14,31,26,19,16,13,9,63,49,34,1022,1020,1019,16,16,16,14,5,29,0,
2015,Aug,15,33,28,23,18,17,15,64,50,36,1020,1019,1018,16,16,16,13,5,26,0,
2015,Aug,16,34,29,24,20,18,17,64,51,38,1020,1019,1017,16,16,14,14,3,27,0,
2015,Aug,17,35,31,26,20,18,17,62,51,39,1019,1017,1016,16,15,14,16,5,24,0,
2015,Aug,18,32,28,23,22,20,18,87,67,46,1018,1017,1015,16,13,3,23,6,40,7.37,Rain
2015,Aug,19,31,28,25,22,21,20,79,70,61,1019,1017,1016,16,16,16,19,6,35,0,
2015,Aug,20,30,28,25,22,21,18,79,67,55,1018,1016,1014,16,16,16,26,9,40,0.25,
2015,Aug,21,31,26,22,23,18,12,94,65,35,1018,1016,1013,16,14,3,19,7,26,8.13,Rain
2015,Aug,22,30,26,21,14,11,8,57,45,32,1020,1019,1017,16,15,10,16,7,26,0,
2015,Aug,23,29,26,21,19,17,14,78,63,47,1017,1015,1013,16,16,16,16,6,23,0,
2015,Aug,24,31,27,23,20,18,16,84,63,42,1014,1012,1010,16,16,13,14,4,29,0,
2015,Aug,25,32,28,23,20,17,9,69,53,37,1012,1011,1009,16,16,14,16,6,29,0,
2015,Aug,26,29,24,19,12,11,9,63,46,29,1016,1014,1013,16,16,16,19,6,31,0,
2015,Aug,27,28,24,19,13,11,10,63,50,36,1020,1017,1016,16,16,16,16,5,27,0,
2015,Aug,28,28,23,17,12,11,9,67,50,33,1023,1021,1020,16,16,16,13,4,23,0,
2015,Aug,29,31,25,19,15,13,11,63,47,31,1023,1021,1019,16,16,16,19,3,32,0,
2015,Aug,30,32,27,22,22,18,14,79,61,43,1020,1018,1016,16,14,2,19,6,31,3.3,Rain
2015,Aug,31,33,29,24,20,18,17,74,56,38,1017,1016,1014,16,14,11,21,7,34,0,
2015,Sep,1,32,28,24,19,18,16,69,54,38,1018,1017,1016,14,13,11,14,4,21,0,
2015,Sep,2,33,28,23,21,18,16,74,59,44,1017,1015,1012,14,12,8,14,3,24,0,
2015,Sep,3,34,29,23,21,18,13,74,51,28,1012,1011,1010,13,10,8,16,3,23,0,
2015,Sep,4,29,26,22,19,18,16,69,60,51,1023,1018,1013,16,12,10,27,11,40,0,
2015,Sep,5,28,24,19,17,14,5,78,52,25,1026,1024,1023,16,16,16,23,7,27,0,
